Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q8IXM6;H0Y6T6;Q8IXM6-2,Nurim,NRM,5,22.1,1.007031798,1.127666635,1.17505311,1.051144487,1.182983059,0.923840541,1.04638155,1.010202516,0.927938043,0.801005456,0.914618765,0.859111449,0.806992774,0.945123903,0.828678463,0.858183909,0.906270748,0.719476037,0.93567588,1.034646707,0.895459896,0.987798036,0.948107518,0.939452905,0.951410607,0.861704727,1.022373033
Q92968,Peroxisomal membrane protein PEX13,PEX13,8,22.1,0.987452224,1.036462277,0.922987887,1.254556814,1.355069847,1.232180467,1.035571482,1.213590028,1.091726062,0.913389726,0.968722717,0.889297186,0.9434691,1.18304688,1.025559476,0.972398168,1.003919785,1.494660091,1.194004547,1.204154134,1.12363178,1.199583483,1.392245492,1.166803954,1.114184733,1.285053615,1.111927635
Q15173-2;Q15173;E9PNY3;E9PQN5,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform,PPP2R5B,10,22.1,1.068222416,1.002924331,1.48029674,1.321597396,1.280840965,1.066734457,1.284067994,1.290445601,1.520063257,1.257820662,1.221682871,1.395351786,1.175942563,1.34574917,1.055512107,1.334912109,1.19916557,1.61959991,1.295314832,1.047463649,1.48870586,1.203160549,1.295050055,1.106134937,1.218788024,1.296680316,1.626688168
B7WPL0;Q9NVN3;Q9NVN3-1;Q9NVN3-3;Q9NVN3-4;H0YHS3;F8VY51,Synembryn-B,RIC8B,10,22.1,1.020352178,1.050502477,0.942179337,1.022949698,0.989600556,1.156450595,1.059574883,1.032988346,1.168700921,0.890329295,0.963178158,0.853167473,0.80606718,0.861075911,1.025567949,0.895904899,0.893759759,1.103770006,1.007364759,1.088355304,0.93790044,0.995809308,0.960215692,0.973565484,0.992628267,1.059089465,1.174569474
O75818-2;O75818;A0A087X1N3;X6RLL4;F8WC38,Ribonuclease P protein subunit p40,RPP40,7,22.1,1.278972318,1.079614683,1.132917958,1.152989163,0.996580143,1.150365352,1.050947969,1.358558138,1.093349769,1.263235382,1.080121596,1.160332044,1.332567631,1.053537958,1.217398665,1.170456617,1.160661281,1.310629038,0.960454419,0.994397945,1.046232898,1.12787522,0.843841855,0.94227385,0.988542714,1.251490464,1.23568309
Q8N9R8;Q8N9R8-2;Q3SXZ0;H7C4U2,Protein SCAI,SCAI;C9orf126,12,22.1,0.924515989,1.064213899,0.837006985,0.927844343,0.802644329,0.873373581,0.979254013,0.92653187,0.838728715,1.037813484,1.070825443,0.938832432,1.08082473,0.931102792,1.023900429,1.029820958,1.087613116,1.04803886,0.908774258,0.980025436,0.834724524,1.088384756,0.798396968,0.871619203,0.935323027,0.94838718,1.099250618
A0A087WVA1;P62341;Q6IAK0;F8WBD0,Selenoprotein T,SELT,5,22.1,1.225589153,1.00585776,1.032999948,0.962042296,1.423502538,1.208332463,1.007485841,1.092509432,0.805320026,1.247504701,1.136135684,1.240503336,1.315590772,1.692926203,1.538822812,1.344298919,1.180707314,1.057199808,1.044907295,1.096495016,1.072542922,1.048406696,1.574642826,1.250059935,1.129801647,1.206847785,0.928354049
P14678-2;P14678;P14678-3;J3QLE5;P63162;P63162-2;J3KRY3;S4R3P3,Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N,SNRPB;SNRPN,6,22.1,1.127633827,0.953722605,0.975300939,1.003558283,1.075860543,1.024245111,0.937335615,1.060013612,0.979528867,1.165752586,0.890169869,0.995007769,1.047055628,1.065713258,1.006930274,0.974661508,0.923768907,0.915866285,1.153941798,1.086297436,1.142685901,1.076972871,1.31644659,1.031981146,1.006166288,1.15585326,1.571070306
P28347;H0YE88;E9PKB7;H0YEJ9;P28347-2;A0A0A0MRF3;Q53GI4;Q15561-3;Q15561;H0YGS2;H0Y7B0;H0YG62;Q15561-2,Transcriptional enhancer factor TEF-1,TEAD1,9,22.1,0.888797596,0.894160854,0.738890604,0.868131765,0.769806147,0.692095413,0.841935395,0.707226464,0.92184838,1.058082736,1.059896696,0.892416055,1.106655749,1.081020789,0.998416591,1.035730396,1.092741188,1.386739682,1.053388509,0.893048113,0.775137121,0.908439229,0.902367532,0.780499111,0.898505516,0.832624766,0.981369683
Q96B77,Transmembrane protein 186,TMEM186,6,22.1,1.076836056,1.006160651,1.162798911,1.015109777,1.19547017,1.102345228,1.028993449,1.119276469,0.75929558,1.074400664,1.181173763,1.155784181,1.262236864,1.408826937,1.303103096,1.182309464,1.361018912,1.11912212,1.109870332,1.046448997,1.019323984,1.072009912,1.167062735,1.145384759,1.125164587,1.086140245,1.015415572
Q9NTW7-4;Q9NPA5;Q9NPA5-2,"Zinc finger protein 64 homolog, isoforms 3 and 4;Zinc finger protein 64 homolog, isoforms 1 and 2",ZFP64,12,22.1,1.005010124,0.874129659,0.837760952,0.935482964,0.696103149,0.805006562,0.933764549,0.814110109,1.234549052,1.023501961,0.655214516,0.555422738,0.841400229,0.703899469,0.712582885,1.027417145,0.655028647,1.21627678,0.995651826,0.886214545,1.139114933,0.957233384,1.106759167,0.927626681,1.054419274,1.01359063,1.180710848
M0R230;Q8TAU3-2;Q8TAU3,Zinc finger protein 417,ZNF417,13,22.1,1.025786251,0.92176665,1.028950121,0.844101253,1.053902644,0.699907803,0.879417014,0.747587249,1.834850197,1.140907494,1.048664174,1.156683454,1.012935153,1.206979638,0.862578943,1.012198181,1.159544624,1.884215523,1.233354143,0.981150865,1.061031225,0.956766295,1.25593781,0.791991719,0.812955512,0.86982608,1.938958957
Q9Y2D9;D6RF85;D6RDG5;Q9UFB7-2;Q9UFB7,Zinc finger protein 652,ZNF652,15,22.1,0.972864385,0.97074001,0.833196358,0.920283112,0.775933232,0.846624333,0.930369581,0.809204315,0.92202976,0.968565914,0.972457576,0.893267652,0.930463428,0.852952125,0.905313707,0.962286219,0.991977519,0.986797684,1.190511292,0.905413899,0.975958342,0.913921969,0.849881102,0.850909456,0.838821938,0.872205153,0.814227788
Q5SQI0-2;Q5SQI0;Q5SQI0-3;Q5SQI0-5;Q5SQI0-4;Q5SQI0-7;Q5SQI0-6,Alpha-tubulin N-acetyltransferase 1,ATAT1,9,22,0.954659889,1.030181145,0.879036112,0.979375445,0.710310175,0.853129798,0.96369348,0.833772563,1.55952487,1.080999389,0.993239467,0.864062579,0.838496445,0.892339388,0.901860671,1.029701423,0.8544959,1.667645429,0.959283288,1.094253204,0.921923146,1.047699094,0.844319805,0.938133069,1.137731586,0.974947998,1.780016198
J3KP90;P24863-2;P24863;H0YBQ5;E5RFK5;E5RFX8;E5RI39;G5E954;E5RIH8;Q5JV82,Cyclin-C,CCNC,5,22,0.854297722,1.094554644,1.010335208,1.105341519,1.002832871,1.116720917,0.85411559,1.105354073,1.892863966,1.072571571,0.973048584,0.98871662,1.087697353,0.961726202,1.045328438,1.075809931,0.975813717,1.839331673,1.04178616,0.964040985,1.042263178,0.966843346,0.916910632,0.888391168,0.935031195,0.934699904,1.612843695
A6NNI4;G8JLH6;P21926;A0A087WU13;F5GXT1,Tetraspanin;CD9 antigen,CD9,7,22,0.959449243,0.984998502,0.871752364,0.906141149,0.927798791,1.175085823,1.25549379,0.900298478,0.506388781,0.908951894,0.939579343,0.769799312,0.793523398,0.815673362,1.069294022,1.233385926,0.824580663,0.448016767,0.89747997,0.889470287,0.738428391,0.882099345,0.831934628,1.064818834,1.274958999,0.781028814,0.428322906
Q5EBM0;Q5EBM0-3;Q5EBM0-4;Q5EBM0-2,"UMP-CMP kinase 2, mitochondrial",CMPK2,6,22,1.055462174,0.891547611,0.94615879,1.201365995,2.474289253,0.927474814,0.860519346,1.206617851,0.899533626,0.790999226,0.853943977,0.722783252,0.753337254,1.320180377,0.766598891,0.565049109,0.819608683,0.589718504,1.107540745,0.940658103,1.023434549,1.142480458,2.354621547,0.909747892,0.801078748,1.123729665,0.928105474
Q5NDL2;Q5NDL2-3;F5H225;Q5NDL2-2;C9JQM7;C9J4G5,EGF domain-specific O-linked N-acetylglucosamine transferase,EOGT,13,22,1.184003202,1.037987987,1.081688272,1.13409885,1.270962908,1.033787668,1.083051613,1.175878661,1.006961202,1.084315914,1.144102043,1.260845175,1.270141922,1.285344288,1.230484132,1.150957684,1.146558302,1.026843813,1.353813201,1.062981401,1.160499511,1.055064008,1.211949627,0.885357344,0.866479317,1.001300837,0.948464242
Q9BQ89;V9GZ26,Protein FAM110A,FAM110A,7,22,0.952285199,0.991081515,1.249297741,1.160987694,0.876663673,0.871367736,1.073126401,1.148890544,1.117391845,0.993381706,0.848973374,1.556118886,0.817052667,0.844831008,0.873547728,0.937948753,0.96389433,1.038478262,1.229530154,0.89808442,1.169400126,0.870567937,0.907842036,0.95482561,1.003655581,0.968495644,0.786378422
J3KNZ9;Q9HAH7;Q9HAH7-1;H3BRE6,Probable fibrosin-1,FBRS,16,22,0.98849877,1.019404439,1.246920935,1.119901614,0.972459607,0.926078724,0.943495568,0.951654497,1.722532938,1.036038852,0.997428655,1.157608943,0.938224839,1.007998706,0.846586607,0.850542278,1.002332683,1.464933618,1.155227981,1.071294026,1.350110496,1.112111781,1.019386016,0.958847256,0.973725391,1.003914238,1.55195848
P16383;P16383-2;P16383-4;C9JII4;H7C335,GC-rich sequence DNA-binding factor 2,GCFC2,16,22,0.976373734,0.95253511,1.100232112,1.13330958,1.120036114,0.977953683,0.951161112,1.018424088,1.042522619,0.954162333,0.916269125,1.166427938,0.901748956,1.174360973,0.8841615,0.763770866,1.096192255,0.95482954,1.050891668,0.893475272,1.095711718,1.040560537,1.141620146,0.98618446,0.77270634,1.025092235,1.316885784
Q13887-2;Q13887;Q13887-4;Q13887-3,Krueppel-like factor 5,KLF5,6,22,1.14401793,0.963940572,1.146797552,1.413620096,1.109242672,0.726596924,0.890116031,1.119161888,2.379692665,1.061674072,1.088904561,1.736856622,1.255125336,1.18698614,0.787092878,1.167627041,1.263926202,2.895376222,1.083488167,0.896258419,1.064004633,1.109598842,0.91889557,0.657622952,0.752041629,0.900122462,3.074383979
O00221;Q7LC14;H3BNC2;H0Y4W4,NF-kappa-B inhibitor epsilon,NFKBIE,9,22,0.966703965,1.048168202,1.121070979,1.047276078,1.047971265,0.990310215,1.007644383,0.979031894,1.083249377,1.171035537,1.208180668,1.256319209,1.100466248,1.156004603,1.114873204,1.10362319,1.201759377,1.502687194,1.097731524,1.022034112,1.116950451,1.098800666,1.039904287,1.041752345,0.956895359,0.919554862,1.23194762
P48552,Nuclear receptor-interacting protein 1,NRIP1,23,22,0.931598318,0.832965099,0.679624473,1.003726628,0.7508292,0.657065454,0.859681817,0.933095429,1.456143015,0.837339325,0.71417177,0.485885327,0.835330286,0.543285035,0.441940744,0.75672469,0.775462858,1.241692979,0.940560032,0.780861406,0.556383385,0.916950342,0.648244618,0.577978657,0.851161902,0.862199469,1.413386479
Q96EV2;A0A0C4DFS3;H0Y3K3;A8MTF7;Q96EV2-2,RNA-binding protein 33,RBM33,21,22,1.042989486,1.014170587,1.008548516,1.035246505,0.949955402,0.862113669,0.979914973,0.948997572,1.074727772,1.174645257,1.007338528,1.170473673,1.015001371,1.031015396,0.824714057,0.860696528,1.05326163,1.049656865,1.124570879,0.981744998,0.978678254,1.055173556,0.99240811,0.872550385,0.898649156,1.095566575,1.016390526
Q8NEM2;I3L3Z1,SHC SH2 domain-binding protein 1,SHCBP1,12,22,1.188991361,1.620007701,0.774890472,1.314292992,0.737756472,1.166335975,0.721596552,1.926912347,1.465312444,1.065930706,1.604494886,0.973741224,1.153516813,0.912143414,0.914292495,0.554662589,1.963163893,1.641786568,1.119755934,1.864685299,0.767595603,1.282854601,0.713070331,1.133859275,0.773477368,2.026179101,1.785209253
P21675-6;P21675-7;P21675-3;P21675-5;P21675-9;P21675;P21675-2;P21675-12;P21675-4;P21675-8;P21675-10;P21675-11;Q8IZX4;H0Y9L7;H7BY98;H7C2K9;H0Y8N6,Transcription initiation factor TFIID subunit 1;Transcription initiation factor TFIID subunit 1-like,TAF1;TAF1L,35,22,0.963085623,1.006481856,1.011921989,1.077711166,1.008058637,1.008603217,0.973273944,1.030740626,1.017326617,0.952064492,0.905115376,0.903809876,0.893030326,0.9190661,0.781223103,0.827563087,0.927893832,0.928753152,1.070256639,1.017732434,1.069904202,1.040597122,1.06537223,0.934211483,0.909066575,1.099915629,1.000430004
K7ENI6;K7ERE1;Q8N2U0,Transmembrane protein 256,TMEM256,2,22,1.84710323,1.638268942,0.88190436,1.482678528,0.93701766,1.100617588,0.956100274,1.23637208,1.501637643,0.871057831,0.903252816,0.880606577,0.808603133,0.807041579,0.868550653,0.944866705,1.052814068,0.762015216,0.94552613,0.68928175,1.340005886,1.53448813,0.939228162,1.166258417,0.875171716,1.128348799,1.698690881
Q92547;H0Y8I7;I3L1F2,DNA topoisomerase 2-binding protein 1,TOPBP1,27,22,0.772030479,1.303263355,0.914478462,1.022777706,0.773484343,0.798797354,0.757067735,1.106689144,1.899657851,0.769029939,1.159809719,0.854609063,0.910854927,0.767729681,0.689589616,0.710550092,1.085999356,1.576337954,0.867990093,1.30722851,0.886521403,0.920094894,0.777926249,0.828459736,0.739577682,1.211132165,1.977119343
Q15361;A0A087WY09,Transcription termination factor 1,TTF1,18,22,1.09924257,1.103204352,1.05955565,1.1022315,0.89201525,0.847648125,0.906364102,0.932404006,1.856888747,1.045010705,1.036034197,1.318368778,0.958789083,0.956627447,0.763130942,0.85635706,0.979251871,1.589731243,1.136973953,1.071593147,1.072694242,1.062709512,0.97025279,0.900144601,0.928518963,1.054595184,1.685130326
Q86Y07;Q86Y07-4;Q86Y07-5;Q86Y07-2;Q86Y07-3;E9PBU1;E7ERS5,Serine/threonine-protein kinase VRK2,VRK2,11,22,0.906346095,0.914388984,0.642363771,0.953341457,1.06925799,1.139535098,1.12646089,0.869366945,1.194459411,0.841435981,1.072642818,0.833627139,0.937400597,1.030598568,1.059173366,1.1346722,1.022545577,1.265489458,0.924669833,0.926968566,0.59906367,0.843109937,0.955500339,1.123006808,1.207645071,0.885255445,1.078916397
Q9BZ95-4;Q9BZ95-2;Q9BZ95;Q9BZ95-5;Q9BZ95-3;E9PKA2;H0YE68,Histone-lysine N-methyltransferase NSD3,WHSC1L1,23,22,0.931005312,0.988784907,0.944068047,1.029869415,0.74757424,0.836412539,0.837620397,0.948058861,1.244442082,1.142212515,0.927939024,0.900229348,0.894083182,0.696511026,0.727572767,0.843087032,1.051115395,1.377997545,1.052494127,0.940746032,0.908209482,0.922309204,0.703708863,0.815641467,0.948245045,0.941970857,1.301401963
Q9NUA8;F8WAI8;B1AKC8;Q9NUA8-2,Zinc finger and BTB domain-containing protein 40,ZBTB40,22,22,0.944242233,0.997955321,0.938200951,1.106568365,0.825892756,0.991788508,0.969617431,0.905246797,2.466049954,0.926741664,0.882168052,1.480950888,0.860986421,0.954509474,0.878118769,0.838332288,0.90461194,2.119683791,1.027792645,0.964578011,0.972738053,0.920831661,0.819125601,0.959814315,0.924858133,0.896997605,1.821012196
P17036;C9JK31;C9JIW8;C9J5S8;C9JE35,Zinc finger protein 3,ZNF3,8,22,1.094713037,0.963876199,0.818404864,1.107460618,0.702393691,0.77368108,0.99337892,0.803754049,2.304584608,1.051644791,0.896981446,0.718387755,0.917141711,0.67764324,0.756273191,0.927172411,0.966648195,2.846565807,1.129845914,0.90375725,1.011966516,0.934108269,1.11845246,0.917209339,0.923397067,1.149592366,1.730848473
Q96PQ6-4;Q96PQ6;Q96PQ6-3;Q96PQ6-2,Zinc finger protein 317,ZNF317,11,22,1.240051937,0.929170152,1.122110033,1.077960559,1.09696521,0.958662121,0.927370437,1.022485492,1.644801881,1.14763767,1.122816665,1.453894252,1.137815737,1.276367027,0.968193381,1.201617211,1.116473536,3.141491542,1.302119835,1.014749769,1.366180676,1.103918058,1.117948958,0.884953214,1.052883011,0.94294304,1.906198344
H0YAN8;O15013-7;O15013-4;O15013-5;O15013;O15013-6;E9PB39,Rho guanine nucleotide exchange factor 10,ARHGEF10,17,21.9,0.883512562,1.058688067,0.951080525,1.142001583,1.028065185,1.139381172,0.984467885,1.167631998,1.038498458,0.852264178,0.95381347,0.81272776,0.879642134,0.921372367,0.870555097,0.832895101,1.091108172,0.874483767,0.889256424,1.000868774,0.87097613,0.984126545,0.829354292,0.979004717,0.946465469,1.080018891,0.951390122
Q86X02,Cerebellar degeneration-related protein 2-like,CDR2L,10,21.9,1.0145149,1.151134678,1.356487048,1.123203868,0.846633757,0.934106402,0.921999689,0.975034509,1.103559706,1.016223769,1.108909911,1.26352259,0.965632337,0.76120051,0.737463234,0.930522311,0.982246756,1.098281578,1.150244438,1.140984813,1.403539407,1.028959104,0.885445371,0.842918262,1.022584934,1.007166983,1.072549045
P49759;P49759-3;F8WBF5;A0A087WVK0;B8ZZR0;P49759-2,Dual specificity protein kinase CLK1,CLK1,9,21.9,1.387212228,1.19705467,1.848859546,1.43396453,1.534421989,1.178949245,1.135703772,1.172375577,4.465541899,1.388561457,1.331976513,2.102919302,1.619529992,1.961766445,1.273899582,1.204595044,1.312011126,5.165181625,1.29620486,1.058532669,1.498382377,1.355764018,1.384538627,0.989693147,0.996346739,1.126268518,2.775189962
Q5TZA2;Q5TZA2-2;B1AKD8;A0A087WW81;A0A087WU09;Q8IVE0,Rootletin,CROCC,44,21.9,0.806612448,0.960754444,1.002825903,1.207773558,1.126083972,0.971149007,0.972073293,0.904619095,0.856833881,0.832655689,0.905707119,0.830106313,0.858246615,0.963353428,0.657183771,0.880227717,0.725292971,0.767767189,0.873559672,0.965089541,0.920724076,0.940023301,0.910254192,0.787640408,0.915012739,0.750324969,0.732016987
Q9UBM7;E9PM00;E9PJ54;E9PQ71;E9PIP9;E9PRL8;H0YE57;E9PLZ2,7-dehydrocholesterol reductase,DHCR7,11,21.9,0.920109572,1.005552371,1.14326887,1.012031035,1.014387878,1.265353892,1.466852966,0.861435893,0.805048831,0.981311404,1.029249441,1.216754202,1.032248024,1.154518417,1.480872619,1.561804349,1.059101882,0.963609669,1.16367859,0.972865825,1.235082949,1.071583458,1.19346173,1.46586723,1.875762453,0.94235265,0.867026779
Q5HY75;D3DWX8;P98173-3;P98173-2;P98173;A6QRH7,Protein FAM3A,FAM3A,5,21.9,0.921671167,0.982232572,0.956262383,1.10548662,0.872884025,0.892330975,1.0715225,0.839994569,0.886223366,1.228936277,1.00111432,1.556006556,1.181037904,1.13168523,1.147604814,1.139732217,1.547012797,1.375994858,0.969148459,0.999578153,0.946442937,1.01900209,0.90254711,0.997174714,1.014595838,0.941770923,0.942067843
Q5JTV1;Q9UKD1,Glucocorticoid modulatory element-binding protein 2,GMEB2,9,21.9,1.057350268,0.919787468,1.01131243,0.995410469,1.096960848,0.901511362,0.924470428,0.98187975,1.420802732,1.094596424,0.899017767,0.969579493,0.874167777,0.967044253,0.775111656,0.858200281,0.937328634,1.344317979,0.948036131,0.927233579,0.837241243,0.899557614,0.936153358,0.670733954,0.717508172,0.850600782,1.436313848
O76095;O76095-2,Protein JTB,JTB,3,21.9,0.929504668,1.019645579,1.030474775,0.899001877,0.854338722,1.051450702,1.070677959,0.839742961,0.75682427,0.990154824,1.000823495,1.203021202,0.997777304,0.953964363,1.262937156,1.048523607,0.988162285,0.781466989,1.033140022,1.006229414,1.073725281,0.917647271,0.946288902,1.112262826,1.086704721,0.905706289,0.977919654
P83369,U7 snRNA-associated Sm-like protein LSm11,LSM11,8,21.9,0.975042249,0.967273981,1.230609408,1.153193185,0.938701653,1.10890605,0.854594768,0.909695338,0.919409494,1.011705689,0.838153695,1.089269135,0.818917785,0.836312397,0.934557206,0.73616031,0.941869823,0.967050957,1.151015435,0.800751284,1.133075569,0.943137016,0.917147421,0.948633916,0.802249123,0.782718429,0.850567813
Q9HD23;Q9HD23-4;Q9HD23-2;A0A0A0MQX2;H7BZ29,"Magnesium transporter MRS2 homolog, mitochondrial",MRS2,9,21.9,0.969468857,1.02045262,0.988781172,1.069832669,0.908659983,1.063663536,1.061540199,0.955427643,0.904590715,0.949181817,0.896729013,1.06124145,0.902227407,0.855199491,1.081492931,0.989694945,0.938590376,0.836704626,1.439971495,0.913685482,1.066122427,1.116510981,0.882119839,1.017946158,1.027521806,0.956042289,0.817683371
Q5T2D3,OTU domain-containing protein 3,OTUD3,7,21.9,1.020643119,0.89690601,0.917773654,0.906355747,0.914101408,0.929804188,0.953835296,0.971418032,1.054969278,1.028215886,0.969234199,1.247010837,1.145531911,1.137819572,1.188788593,1.102207678,1.129129058,1.285569131,1.121989724,0.907793246,1.022060335,1.110748931,1.065313915,1.113333803,1.756545751,1.083024482,1.111441769
Q8WUB8;Q8WUB8-3;Q8WUB8-2;S5FZ81,PHD finger protein 10,PHF10,9,21.9,0.916890854,0.949689771,0.805864555,0.913155322,0.85144885,0.833126513,0.913477426,1.024652825,1.011549366,1.075551642,1.027497978,1.003630809,1.087640673,1.02970663,0.955557346,1.059470946,1.038034717,1.247085355,1.03086192,0.938923475,0.921114847,1.002519054,0.82101294,0.942856877,0.97404862,1.005782599,0.933071584
Q8N9Q2,Protein SREK1IP1,SREK1IP1,5,21.9,0.985984956,0.798403313,0.611670111,0.903525045,0.569888491,0.694095823,0.684369268,0.872623899,0.942004421,1.075095623,0.711712186,0.802553086,0.663710815,0.512979392,0.547179574,0.610043047,0.739144274,0.736833484,1.376826737,0.733318212,0.644921565,0.867997063,0.648444372,0.825632236,0.799617197,0.960281686,1.078858693
Q15072,Zinc finger protein OZF,ZNF146,8,21.9,0.985325487,0.827963621,0.622300321,0.845517749,0.607614343,0.748033893,0.920434607,0.685272219,1.624945656,1.147427884,0.919451468,1.001136222,1.017305482,0.757376488,0.882088216,0.928353501,0.833003643,1.547614295,1.202720679,0.850657214,0.802184578,1.021218796,0.711392713,0.742945073,0.870821774,0.795403804,1.687840071
Q99856;K7EJ04;H0YFY1;H3BQ92,AT-rich interactive domain-containing protein 3A,ARID3A,11,21.8,1.030439721,1.08785156,1.176539703,1.064281319,1.265888594,0.741369484,0.951288509,0.998453745,1.126052772,0.991849555,1.148533982,1.075541978,1.020672578,1.357312559,0.674326949,0.832048593,1.061037054,1.195386682,1.175209265,1.161581329,1.275512952,1.117326291,1.558928004,0.680385347,0.819792191,0.93236271,1.222065477
Q9BXH1;Q9BXH1-2,Bcl-2-binding component 3,BBC3,5,21.8,1.233428504,1.216552569,1.198039868,1.17507962,2.308351406,0.748261122,1.014968702,0.84287012,0.885342439,1.318355068,1.593679651,1.404871316,1.286962402,4.717825172,1.083563457,1.363591458,0.964217121,1.025380169,1.249663472,1.298995299,1.239056347,1.337803709,2.719287386,0.837692011,0.998339339,0.926460307,0.886468798
