Majority protein IDs	Protein names	Gene names	Peptides	Sequence coverage Rep_1 [%]	Azaguanine_1	Raltitrexed_1	Topotecan_1	Floxuridine_1	Nutlin_1	Dasatinib_1	Gefitinib_1	Vincrisitine_1	Bortezomib_1	Azaguanine_2	Raltitrexed_2	Topotecan_2	Floxuridine_2	Nutlin_2	Dasatinib_2	Gefitinib_2	Vincrisitine_2	Bortezomib_2	Azaguanine_3	Raltitrexed_3	Topotecan_3	Floxuridine_3	Nutlin_3	Dasatinib_3	Gefitinib_3	Vincrisitine_3	Bortezomib_3
"O95721;C9JAF7"	"Synaptosomal-associated protein 29;Synaptosomal-associated protein"	SNAP29	10	44.6	0.921786555	0.951781238	1.001030462	0.843705933	0.86392606	0.884585123	0.957365945	0.818330772	0.867189976	0.935974429	1.198019894	1.125895522	1.008907625	1.097054403	1.185334591	1.179887039	0.906992018	0.915108201	0.858263874	1.159297093	1.036076111	1.050894104	0.94407275	1.059718105	1.05061949	0.890753709	0.94212388
"Q92966;Q5T284;Q5T282"	snRNA-activating protein complex subunit 3	SNAPC3	4	11.9	1.049492519	0.930135699	0.97465245	0.829091175	0.916328732	0.911647953	0.953274555	1.038122096	2.088413525	0.951628831	0.912010874	1.01768136	0.994852496	0.699316122	0.811359993	0.79828918	1.126726875	2.179332118	1.552672962	1.121716817	1.283327454	1.32966308	1.094887306	1.173527926	1.127978357	1.149989554	2.271535012
"Q5SXM2;A0A1B0GUB4"	snRNA-activating protein complex subunit 4	SNAPC4	9	3.7	0.973667761	0.923820988	0.999541604	1.030252221	0.887044057	0.892664771	0.850567076	0.852729004	1.039875618	1.118765	1.069849501	1.078433958	1.136735352	1.042942943	1.037763315	0.965312618	1.155213834	1.288665699	1.011427003	1.039808059	1.136874098	1.114994586	0.894281202	0.992929218	0.878607817	1.102495995	1.736044164
O95295	SNARE-associated protein Snapin	SNAPIN	5	31.6	0.996867122	0.918039652	0.934890234	0.641819402	1.047507909	0.609402276	0.928891678	0.865839994	1.014884371	1.010699718	1.119488526	1.075200244	1.15990536	1.148614362	1.059865025	0.948666885	1.051461424	1.39382225	0.99195648	1.061338672	1.244451128	1.331358294	1.305984457	1.236322855	1.078223298	1.25112554	1.323447558
"D6RA31;E7EPV7;P37840-2;P37840;H6UYS7;P37840-3"	Alpha-synuclein	SNCA	2	33.3	0.836271655	0.859838439	1.305076109	1.155749783	2.23224931	1.250681849	1.693804814	0.977318875	0.597595431	0.934936867	1.076030928	1.455045845	1.350453699	2.611741648	1.346584119	2.016856117	1.267686253	0.987978401	0.716193735	0.766415259	1.096303412	0.948753989	1.397968029	1.07101946	1.287694661	0.772311686	0.738291605
O76070	Gamma-synuclein	SNCG	6	39.4	0.827870048	1.153534801	1.060428018	1.200820133	0.949762416	1.036977214	0.839877877	1.126503617	1.12876517	0.764037548	1.146031189	1.051445181	1.227310048	0.95319797	1.01417084	0.799112279	1.109435773	1.136005525	0.801164544	0.946296601	1.045020859	1.112485391	1.012947359	0.95098734	0.79130789	0.811651347	0.769259376
Q7KZF4	Staphylococcal nuclease domain-containing protein 1	SND1	48	51.5	0.892403732	0.946698548	0.820866029	0.806939268	0.949772143	1.038849424	0.990819735	1.039519814	0.856897007	0.9313592	0.973894355	0.814041305	0.811020672	0.97477811	1.041862131	1.011641376	1.0527839	0.864832557	0.88492164	0.989804832	0.822138194	0.819006398	0.961341059	1.061983755	1.006974034	1.086598873	0.880395984
"Q96H20-2;Q96H20;D6RJ86;D6RFY6;H0Y8S5;D6RBI1"	Vacuolar-sorting protein SNF8	SNF8	6	24.9	1.027958451	0.940756344	1.078471529	0.901614566	1.057579272	0.917668396	0.957100889	0.949105598	1.003410079	0.863760511	0.82801718	0.992688199	1.002790034	0.967220416	0.884121544	0.855333664	0.881572077	1.017063646	0.983406373	0.924933622	1.065725791	0.949086378	1.021670767	0.943021013	0.925652048	0.950528014	1.02857875
O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	74	36	1.049289788	0.844045621	0.909854398	0.883432457	0.827480442	0.875510178	0.868483893	0.933043756	1.085413827	1.025142765	0.848026471	0.886699283	0.876430326	0.825140691	0.866426265	0.866885715	0.923682891	1.079921757	1.039128345	0.825414606	0.887523221	0.895766642	0.789083142	0.894277266	0.897054959	0.945698539	1.12217314
"Q8WVK2;B8ZZ98"	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein	SNRNP27	2	10.3	1.061299074	0.951507687	0.924426614	0.923801116	0.970155072	0.860301298	0.914350538	0.898760338	1.335707891	0.994395042	0.882975434	0.946345682	0.957770139	0.997394466	0.812912355	0.814617037	0.883050021	1.321630196	1.142618003	1.001157501	0.892884056	0.969951874	1.034128968	0.776091539	0.899940611	0.832733628	1.446547882
"Q96DI7;Q96DI7-2"	U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	14	53.8	1.082239425	0.954919784	0.935864506	0.935561133	0.958062956	0.947845526	0.935013986	0.948989333	0.871398431	1.024716247	0.914917719	0.946269144	0.994546599	1.000006524	0.926074079	0.888446056	0.929141877	0.856074921	1.042519826	0.880985066	0.976738819	0.879014331	0.970556532	0.912998784	0.88534173	0.869479996	0.844855503
"P08621;P08621-2;P08621-3"	U1 small nuclear ribonucleoprotein 70 kDa	SNRNP70	17	41.9	1.067255192	1.003624596	0.953611308	1.222329217	0.886997074	1.055870018	0.908949977	0.93598168	0.985309985	1.076817775	1.022740527	0.975251054	1.122457575	0.899987624	1.028919963	0.925820557	0.925886003	0.940548224	1.06523581	0.970585265	0.932640807	1.210006103	0.865195235	1.028404371	0.884065445	0.948828579	0.942618415
"P09012;M0R268;M0QXK2;M0R221;M0R2B8;M0QZG7"	U1 small nuclear ribonucleoprotein A	SNRPA	8	37.6	1.070180697	0.971665159	0.955133562	1.081198826	0.948927053	1.024403749	0.938065488	0.945443815	0.84021769	0.818274885	0.644807035	0.769153201	1.025904525	0.702412129	0.685090133	0.589757138	0.714921503	0.785807228	1.223759316	0.898477232	0.910811886	0.818225715	0.856777961	0.736314755	0.794408461	0.709814115	0.798561355
"P09661;H0YLR3;H0YMA0"	U2 small nuclear ribonucleoprotein A	SNRPA1	10	31.8	1.17028513	0.879262221	0.896740135	0.91447125	0.791384404	0.806727681	0.858550796	0.907421155	0.97887506	1.152990747	0.862929189	0.827624618	1.003274938	0.806823347	0.817332051	0.881155067	0.957080593	0.986448808	1.176202754	0.887740596	0.9116561	0.895790197	0.838052746	0.836470726	0.844889772	0.913363685	0.983113802
P08579	U2 small nuclear ribonucleoprotein B	SNRPB2	7	33.8	1.00265885	0.900851098	0.911812167	0.989081952	0.847715285	0.88277921	0.86029461	0.94708524	0.993592716	1.075167019	0.915956822	0.902671039	0.994025017	0.874692738	0.866127802	0.874513469	0.958869225	1.062313813	1.146849114	0.881936274	0.919377296	1.004408025	0.870813676	0.905530236	0.859896465	0.988801215	1.026878402
"A0A0A0MRR7;P09234"	U1 small nuclear ribonucleoprotein C	SNRPC	3	17.2	1.145387522	1.042309978	1.051973994	1.256286748	1.076786271	1.065923592	1.004642785	1.036228434	1.002162438	1.151296414	1.029619215	1.054832142	1.25141854	1.06910794	1.112682874	0.960883311	0.952789881	0.890010906	1.145961324	1.043940894	1.034214004	1.303886218	1.093435628	1.10258345	1.00861384	0.985989496	0.919475408
"P62314;J3QLI9"	Small nuclear ribonucleoprotein Sm D1	SNRPD1	4	37.8	1.020783418	0.963087703	0.868613381	0.881827066	0.840914257	0.930967498	0.955500504	1.158724547	1.021819039	1.017886391	0.920994219	0.915471314	0.991638037	0.894203104	0.864765879	0.796217132	0.921366874	0.754893904	1.066249615	0.920189287	1.029606365	0.925087085	0.885421998	1.001872245	0.790330226	1.005474054	0.780476771
"P62316;P62316-2;K7ERG4"	Small nuclear ribonucleoprotein Sm D2	SNRPD2	9	57.6	1.153080108	0.999009394	0.969905447	1.080870565	0.985761692	0.978094096	0.935112738	1.028649321	1.091956282	1.096278434	0.929358059	0.950506471	1.087068507	0.956575752	0.973889323	0.932878009	1.019420587	0.944052369	1.162076401	1.014541146	0.99004064	1.131544518	1.051081615	0.991295133	0.964937809	1.048985234	0.911216695
"P62318-2;P62318;H3BT13"	Small nuclear ribonucleoprotein Sm D3	SNRPD3	6	52.5	1.039526061	0.956700633	0.957925147	0.918668048	0.905638776	0.842007108	0.885890456	0.905694496	1.045330564	1.112096336	0.96914346	0.970684272	1.000103293	0.91905051	0.943348648	0.875262799	0.865406684	0.971814468	1.074814006	0.925767274	0.968669133	0.95959351	0.895648521	0.980765043	0.844065781	0.842570501	0.951732578
"P62304;A6NHK2"	Small nuclear ribonucleoprotein E	SNRPE	2	26.1	1.175112657	0.916953454	1.035609072	1.002158358	0.950042023	0.944910601	0.996493086	1.041896017	0.984430128	0.945729272	0.862572849	0.8423564	0.978166166	0.814518137	0.874884809	0.801105727	0.914838621	0.915531315	1.06353439	1.02613352	1.003651326	0.993252932	0.984288696	0.975143215	0.96050904	1.066782788	0.976766006
P62306	Small nuclear ribonucleoprotein F	SNRPF	5	32.6	1.076318225	0.965422492	1.009368579	1.028333132	0.989128357	1.013703497	0.911107775	1.055600426	0.977453014	1.020969309	0.946596424	0.988024381	1.02123775	0.917074262	0.92959232	0.870819335	0.949077179	0.990035259	1.000836567	0.836987582	0.93513639	0.888788812	0.824457845	0.909561145	0.760879614	0.893785655	0.903083889
"P62308;A8MWD9;Q49AN9;F5H013;C9JVQ0"	"Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15"	"SNRPG;SNRPGP15"	4	35.5	0.996358977	0.924683832	0.931745671	0.907715728	0.977359075	0.979716715	0.961197887	0.92812151	0.854413127	1.042471097	1.05870393	0.96581224	1.073332536	0.880788287	0.901135232	0.832926152	1.100250232	0.764017073	0.916827989	1.057822636	0.956149345	0.972879978	1.111992827	1.091999008	0.914235067	0.76943818	1.056063714
"J3QLE5;P14678-2;P63162;P14678;P63162-2;P14678-3;J3KRY3;S4R3P3"	"Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N"	"SNRPN;SNRPB"	4	21.9	1.136065376	0.973026682	0.982259206	1.050694524	0.980054258	1.013197112	0.931266876	0.997937098	1.154744175	1.190028326	1.002922906	1.05506338	1.085643253	0.993777166	0.984283844	0.898132314	0.972081759	1.142808054	1.073753123	1.012833598	1.01219691	1.078423246	0.98974734	1.041379386	0.941087227	0.992635986	1.118021963
"Q13424-2;Q13424"	Alpha-1-syntrophin	SNTA1	2	6.5	1.615213555	1.641946943	0.756963053	1.31613501	1.145028533	1.277411222	1.100991599	0.699631859	1.876422394	1.709358199	1.700482198	0.884133553	1.227188027	0.887855696	0.929039433	1.765164976	0.269626298	1.6547752	1.216776632	0.927801365	1.189428792	0.980671335	1.029491989	0.991160171	1.106966534	1.267429315	1.120577021
"Q13884-2;Q13884"	Beta-1-syntrophin	SNTB1	7	24.6	0.992022019	0.766446601	0.604714	0.759325679	0.662395703	1.375191862	1.259994871	0.776032971	0.866178305	0.983331422	0.614079993	0.634740586	0.695275868	0.627775926	1.23737339	1.192628392	0.697493258	0.852146657	1.050648879	0.733262636	0.666222708	0.649761529	0.692206516	0.982566865	1.047802855	0.648434028	0.736279644
"Q13425;H0YCS0;Q13425-2"	Beta-2-syntrophin	SNTB2	16	28.7	0.911541582	1.016184647	0.975174451	0.989275575	1.177680857	0.847945759	0.959326787	0.83580789	0.88298709	0.909777577	1.022555326	0.993057369	1.12411136	1.183792132	0.936721504	0.930016629	0.887576804	0.919522477	0.931980015	1.089461363	1.007282757	1.112618125	1.198042206	0.943520797	0.983011555	0.891654282	0.956270134
"O95149;H3BUB4;H3BRI5"	Snurportin-1	SNUPN	4	13.1	0.855834186	0.807150745	0.866290277	0.888176043	1.016504699	0.981063712	0.843174469	1.093691235	0.689038928	0.993350423	0.859771378	0.886464828	0.924449486	1.072993974	0.873411359	0.958651944	1.047408487	0.784099683	1.238222908	0.913660575	1.08710009	0.957535062	1.070267773	0.981626158	0.955075196	1.167158632	0.834105526
"Q13573;G3V3A4;G3V4X8"	SNW domain-containing protein 1	SNW1	18	38.4	1.079116884	0.838706231	0.877427829	0.974589934	0.947943053	0.932121333	0.937885532	0.8331644	1.1233479	1.047499992	0.854603646	0.903711571	0.962600314	0.964535997	0.892724951	0.92298163	0.882076861	1.144964682	1.098311906	0.894533795	0.940944855	0.932309513	0.96573992	0.887814553	0.967146846	0.870677336	1.129648451
"Q13596;Q13596-2;H0YK42;Q13596-3"	Sorting nexin-1	SNX1	19	37.7	0.858928983	0.994637659	1.068532925	0.993153113	1.19887421	0.95547765	0.925985554	0.886051863	0.822593004	0.88414367	1.054443564	1.163281293	1.035384264	1.310423365	1.0675014	0.996228826	0.981390509	0.926093993	0.86786409	1.060297105	1.127420346	1.110571527	1.30917503	1.056512385	0.989610401	0.995593716	0.884557474
"Q9Y5W9-2;Q9Y5W9;B4DJI7;J3QRB9;J3KTN6;J3QLV8"	Sorting nexin-11	SNX11	3	13.4	1.115912901	0.838706233	0.951021148	0.967696196	1.125246147	1.174365045	1.249432722	0.950219291	1.19222323	0.917660474	0.675952886	0.757218036	0.833126434	0.805296174	0.823648023	0.90483373	0.808828262	0.844227216	0.969793676	0.977758391	0.85883716	0.92803365	1.136499111	1.174205454	1.083264412	1.292748941	1.272061516
"A0A087X0R6;Q9UMY4-2;Q9UMY4;Q9UMY4-3"	Sorting nexin-12	SNX12	8	33.7	1.086534591	1.072209335	1.130218269	1.264523348	1.093986955	1.327102622	1.157310908	1.193442778	1.022759263	1.064663654	1.066653267	1.049002047	1.009480022	1.128514535	1.241537721	1.23194268	1.031373093	0.890561451	1.049066504	1.041163744	1.139960843	1.314171449	1.040687059	1.355715506	1.200165363	1.241717345	0.955204298
"A0A087WUZ7;Q9Y5W8-2;Q9Y5W8"	Sorting nexin-13	SNX13	5	7.3	0.840670661	1.077962981	1.141285415	1.129419238	1.212617983	1.048187949	0.965252107	0.778189183	1.218074749	0.798202657	1.196392527	1.122163054	1.227281851	1.32917744	0.976448244	0.992653882	0.760289615	1.139741467	0.669860616	1.203698212	1.206503888	1.255542079	1.348414232	1.023071698	0.990787623	0.685611663	1.206418084
"Q9Y5W7-3;Q9Y5W7;Q9Y5W7-2;Q9Y5W7-4;D6RDH9;D6RJG9"	Sorting nexin-14	SNX14	8	7	0.772148916	0.96955272	0.994320865	1.014638627	0.981655375	0.88742327	0.955634542	0.761784266	1.344326337	0.760718853	0.954197298	0.960606223	0.990378223	0.936504002	0.891873677	0.92344321	0.827505176	1.058513333	0.87714229	1.130630448	1.095178274	1.04976442	0.953368868	1.023869893	0.970452027	0.851159446	1.345344722
"Q9NRS6;Q9NRS6-2;E9PMW6;E9PK26"	Sorting nexin-15	SNX15	7	15.5	1.071465032	0.938873045	0.980509258	1.05484649	1.064054357	1.009918883	0.956572602	0.921002801	0.95170926	1.010298657	0.954017277	1.020439345	1.095706641	0.970433213	1.024395283	0.927837867	0.97714748	0.954825929	1.014586837	0.886086935	0.961039902	0.820835833	0.962189221	0.827151297	0.947211829	0.742805181	0.879496185
"P57768-2;P57768;A0A0C4DGW2"	Sorting nexin-16	SNX16	4	12.4	0.79183856	0.799371821	0.955245825	0.757602367	0.787650679	0.741163802	0.798596714	0.720808402	0.838468981	1.051989197	1.05782638	0.839423307	0.878160125	0.903573272	0.900363339	0.946365411	0.820109785	1.109462424	1.056786803	1.104169472	1.152394444	1.070519594	1.082668329	1.173748896	0.98947096	1.206372616	1.484235304
"Q15036;Q15036-2"	Sorting nexin-17	SNX17	14	31.3	0.953349906	0.931415939	1.133057868	0.868038221	1.019445761	1.102320898	1.203048214	1.024841322	1.404443599	0.870018892	0.916237468	1.125591898	0.913396741	0.907698132	1.196964952	1.147976518	0.986523131	1.47066443	0.919365148	0.950251997	1.150236052	0.948275804	1.013556508	1.181845963	1.164918557	1.042040334	1.416479422
"Q96RF0-2;Q96RF0-3;Q96RF0"	Sorting nexin-18	SNX18	6	8.8	1.253231054	1.053639485	1.227280326	1.073685924	1.236753121	1.081919143	1.019776314	0.994583829	0.914854501	0.944571694	0.769822117	0.92603057	0.963446268	0.750232685	0.735701635	0.723608463	0.866438621	0.969102138	1.013821928	0.873821171	1.026369399	1.023385767	1.02050411	1.036320338	0.916945329	0.855968614	0.832273142
"Q92543-2;Q92543"	Sorting nexin-19	SNX19	5	5.9	0.742385565	0.944074054	0.951985253	0.932810269	1.137414912	0.815696419	0.88449033	0.673325834	1.371276701	0.750184128	0.761849311	0.826444775	1.021261296	0.761201308	0.877575678	0.680168889	0.75166737	1.042906618	1.339494881	1.428069002	1.233595675	1.249093202	1.651319985	1.357535518	0.860699898	0.93344014	1.469002079
"O60749;O60749-2"	Sorting nexin-2	SNX2	22	38	1.003192323	1.058451118	1.087662834	1.158405164	1.290494825	1.047617738	1.053059072	0.966042677	0.828464738	0.960413496	1.01536549	1.084729555	1.158263557	1.235245786	1.024023631	1.022089012	0.924411531	0.817075996	0.980105536	1.012427133	1.079118658	1.119237346	1.23612398	1.004536722	1.012281449	0.921070193	0.798674837
"Q96L92;Q96L92-3;Q96L92-2;A0A0C4DFU6"	Sorting nexin-27	SNX27	12	24.8	1.003781673	0.885514243	0.954102844	0.852201484	0.878580669	0.902286033	1.06763689	0.893609104	0.978830535	0.932018223	0.828371002	0.951166385	0.93463894	0.828643836	0.897241547	0.916715536	0.909277438	0.992844131	1.038969021	0.921951494	1.017034895	0.896500898	0.835641335	0.917836758	0.999344837	0.940325347	1.071927115
"Q8TEQ0-2;Q8TEQ0;H3BQF0"	Sorting nexin-29	SNX29	4	8.3	0.776908145	0.940624155	0.656688936	0.651457566	0.933443762	0.79857101	0.987363057	0.864233546	1.53355092	0.390404688	0.268339497	0.653649573	0.747286231	0.258721877	0.262061764	0.266137694	0.391819098	0.750343451	0.881078075	1.071158516	0.681611565	0.757512138	0.928194867	0.774847263	0.908299341	0.765773112	1.091170563
"O60493;O60493-4;O60493-2"	Sorting nexin-3	SNX3	9	43.8	0.896567735	0.966386723	0.97718254	0.982120145	0.919266666	1.104158455	1.19183493	1.010106842	1.323070474	0.92079253	0.939610877	0.95466775	0.899313565	0.955584541	1.075748355	1.206156967	1.004508078	1.264421534	0.853754742	0.955894086	0.942553523	0.90038328	0.903108521	1.021445623	1.12836183	0.977270359	1.198265218
Q5VWJ9	Sorting nexin-30	SNX30	8	19.7	0.950733934	0.897280154	0.935059624	1.014710942	0.96644842	0.938584358	1.087539357	1.052271347	0.899957037	1.048925568	0.974733938	1.03062649	0.949008828	0.903526907	0.953251398	1.163366826	1.013756563	0.981269822	1.010295542	0.913616584	1.011488156	0.739261943	0.857756153	0.809838919	1.071351105	0.828753505	0.679083347
"Q8WV41;H3BPR3"	Sorting nexin-33	SNX33	10	20	0.904565032	0.983692959	1.176790996	0.929672316	1.065889125	0.90735032	1.084361632	1.040235487	1.123017993	0.928035952	0.919582506	1.064665235	1.037168342	0.915229576	0.927033312	0.926544049	0.982100119	1.02550961	0.974163237	1.055467613	1.151533499	1.047655815	1.05183763	1.048203752	1.101293011	1.02625414	1.153598115
O95219	Sorting nexin-4	SNX4	15	35.6	0.971513718	0.940892119	0.958340933	0.916947377	0.943580225	0.894766909	1.009922798	0.920650446	0.97374019	1.053346765	0.883303616	0.992531819	0.957637172	0.916984666	0.882874407	0.930675731	0.951724715	1.063316908	0.99587532	0.90363792	0.940158024	0.925581705	0.951554127	0.920710255	0.989539256	0.915770852	1.106029778
"Q9Y5X3;Q5QPE5;Q5QPE4"	Sorting nexin-5	SNX5	22	51.7	0.941885895	1.101176852	1.154727798	1.075948825	1.329738976	1.129373099	1.074758435	0.921927825	0.856146784	0.917813371	1.070092132	1.096105288	1.023775138	1.375997634	1.06678052	1.061703176	0.914498488	0.860679288	0.894990689	1.017695452	1.111303089	1.064187518	1.321567713	1.105045887	1.018451718	0.904067666	0.865666891
"Q9UNH7;A0A0A0MRI2;Q9UNH7-2"	"Sorting nexin-6;Sorting nexin-6, N-terminally processed"	SNX6	16	36.7	0.920168882	0.983568155	1.034688934	1.111660719	1.086699172	0.949574166	0.949609444	0.992994338	0.854017102	1.023276914	1.045314889	1.119745863	1.244297037	1.252499553	1.076493004	1.06989931	1.142247218	0.987859237	0.974876944	1.049811457	1.095709188	1.221445886	1.218885116	0.997212476	1.03536601	1.086016326	0.967785399
"Q9UNH6;Q9UNH6-3;E9PNL2;Q9UNH6-2"	Sorting nexin-7	SNX7	8	15.8	0.976350244	0.967767873	0.887612635	0.942021766	0.943322065	0.83902082	0.868504313	0.868839537	0.732056785	0.852481638	0.912296997	0.878918821	0.851877736	0.888982631	0.88814787	0.827058868	0.842674028	0.731615759	0.928176303	0.826565694	0.890977028	0.989916081	0.977507005	0.882702308	0.912439379	0.855334867	0.757255624
Q9Y5X2	Sorting nexin-8	SNX8	11	21.1	1.074735368	1.10791212	1.045479565	1.082148346	1.177602748	1.055591667	1.200114952	0.819853694	1.268252431	1.077334916	1.010683248	1.017978226	1.013949441	1.001757395	0.910357543	1.065713692	0.703501609	1.219358265	1.352242794	1.210209444	1.193198023	1.111535563	1.202475332	1.039300179	1.293745081	0.777712063	1.346127806
Q9Y5X1	Sorting nexin-9	SNX9	14	27.7	1.064890564	1.002521848	0.976238961	1.052583506	0.958824128	1.120393556	1.09428992	1.288168843	1.317603857	1.061307225	0.989462215	0.92661016	0.987281382	0.914976229	1.050464949	1.090899628	1.234802895	1.259817538	1.028225301	0.980737662	0.944182707	1.005651589	0.960787076	1.04324822	1.100103162	1.239487659	1.284589462
"P35610;B1APM4;P35610-3;P35610-2"	Sterol O-acyltransferase 1	SOAT1	8	15.5	0.843711651	0.9796696	0.896761983	0.876199007	1.023333155	0.947713197	1.011242832	0.68054605	0.883946749	0.808127797	1.09384681	0.887639351	0.948463728	1.044714555	1.045843224	1.017903533	0.718238937	0.910942364	0.823965883	1.033060722	0.8935104	0.957874004	0.995924247	1.050152926	1.003160173	0.693486949	0.899344488
